σz	Ms
-4.03E+01	281.2184392
-4.04E+01	281.723554
-4.05E+01	282.2283918
-4.06E+01	282.7329356
-4.07E+01	283.2371881
-4.08E+01	283.7411719
-4.09E+01	284.2448698
-4.10E+01	284.7482846
-4.11E+01	285.2514189
-4.12E+01	285.7542755
-4.13E+01	286.256837
-4.14E+01	286.7591458
-4.15E+01	287.2611648
-4.16E+01	287.7629166
-4.17E+01	288.2643836
-4.18E+01	288.7655886
-4.19E+01	289.266494
-4.20E+01	289.7671624
-4.21E+01	290.2675363
-4.22E+01	290.7676383
-4.23E+01	291.2674707
-4.24E+01	291.7670361
-4.25E+01	292.266337
-4.26E+01	292.7653758
-4.27E+01	293.2641349
-4.28E+01	293.7626368
-4.29E+01	294.2608839
-4.30E+01	294.7588383
-4.31E+01	295.2565427
-4.32E+01	295.7539995
-4.33E+01	296.2511706
-4.34E+01	296.7480989
-4.35E+01	297.2447462
-4.36E+01	297.7411553
-4.37E+01	298.237288
-4.38E+01	298.7331668
-4.39E+01	299.228794
-4.40E+01	299.7241516
-4.41E+01	300.2192826
-4.42E+01	300.714128
-4.43E+01	301.2087309
-4.44E+01	301.7030731
-4.45E+01	302.1971772
-4.46E+01	302.691025
-4.47E+01	303.1845981
-4.48E+01	303.6779398
-4.49E+01	304.1710316
-4.50E+01	304.6638759
-4.51E+01	305.1564746
-4.52E+01	305.6488092
-4.53E+01	306.1409027
-4.54E+01	306.632757
-4.55E+01	307.1243535
-4.56E+01	307.6157151
-4.57E+01	308.1068439
-4.58E+01	308.5977004
-4.59E+01	309.0883282
-4.60E+01	309.5787085
-4.61E+01	310.0688642
-4.62E+01	310.5587557
-4.63E+01	311.0484267
-4.64E+01	311.5378374
-4.65E+01	312.0270316
-4.66E+01	312.5159695
-4.67E+01	313.004674
-4.68E+01	313.493147
-4.69E+01	313.9813695
-4.70E+01	314.4693854
-4.71E+01	314.9571337
-4.72E+01	315.4446583
-4.73E+01	315.9319612
-4.74E+01	316.4190232
-4.75E+01	316.9058461
-4.76E+01	317.3924318
-4.77E+01	317.8788034
-4.78E+01	318.3649416
-4.79E+01	318.8508482
-4.80E+01	319.3365251
-4.81E+01	319.8219529
-4.82E+01	320.3071759
-4.83E+01	320.7921747
-4.84E+01	321.2769298
-4.85E+01	321.7614642
-4.86E+01	322.2457799
-4.87E+01	322.7298572
-4.88E+01	323.2137193
-4.89E+01	323.6973466
-4.90E+01	324.1807621
-4.91E+01	324.6639464
-4.92E+01	325.1469225
-4.93E+01	325.6296707
-4.94E+01	326.1121928
-4.95E+01	326.5944904
-4.96E+01	327.0765653
-4.97E+01	327.5584407
-4.98E+01	328.0400752
-4.99E+01	328.5215136
-5.00E+01	329.0027145
-5.01E+01	329.483701
-5.02E+01	329.9644749
-5.03E+01	330.4450379
-5.04E+01	330.9253915
-5.05E+01	331.4055157
-5.06E+01	331.8854339
-5.07E+01	332.365126
-5.08E+01	332.8446152
-5.09E+01	333.3238815
-5.10E+01	333.8029483
-5.11E+01	334.2817952
-5.12E+01	334.760424
-5.13E+01	335.238858
-5.14E+01	335.717077
-5.15E+01	336.1950825
-5.16E+01	336.672876
-5.17E+01	337.1504811
-5.18E+01	337.6278554
-5.19E+01	338.1050223
-5.20E+01	338.5820055
-5.21E+01	339.0587625
-5.22E+01	339.5353166
-5.23E+01	340.0116696
-5.24E+01	340.4878008
-5.25E+01	340.9637558
-5.26E+01	341.439492
-5.27E+01	341.9150108
-5.28E+01	342.3903359
-5.29E+01	342.8654687
-5.30E+01	343.3403884
-5.31E+01	343.8151189
-5.32E+01	344.2896392
-5.33E+01	344.7639732
-5.34E+01	345.2380775
-5.35E+01	345.7119984
-5.36E+01	346.1857372
-5.37E+01	346.6592506
-5.38E+01	347.1325848
-5.39E+01	347.6057189
-5.40E+01	348.0786317
-5.41E+01	348.5513696
-5.42E+01	349.0239115
-5.43E+01	349.4962587
-5.44E+01	349.9683903
-5.45E+01	350.4403524
-5.46E+01	350.9121015
-5.47E+01	351.3836615
-5.48E+01	351.8550337
-5.49E+01	352.3262194
-5.50E+01	352.7971975
-5.51E+01	353.2679918
-5.52E+01	353.7386037
-5.53E+01	354.2090119
-5.54E+01	354.6792176
-5.55E+01	355.1492449
-5.56E+01	355.6190951
-5.57E+01	356.0887468
-5.58E+01	356.5582012
-5.59E+01	357.0274596
-5.60E+01	357.4965462
-5.61E+01	357.9654393
-5.62E+01	358.4341403
-5.63E+01	358.9026732
-5.64E+01	359.3709937
-5.65E+01	359.8391487
-5.66E+01	360.3071166
-5.67E+01	360.7748987
-5.68E+01	361.2424731
-5.69E+01	361.7098872
-5.70E+01	362.1771191
-5.71E+01	362.6441471
-5.72E+01	363.1110184
-5.73E+01	363.5776882
-5.74E+01	364.0441808
-5.75E+01	364.5104742
-5.76E+01	364.9766158
-5.77E+01	365.4425608
-5.78E+01	365.9083333
-5.79E+01	366.3739113
-5.80E+01	366.8393194
-5.81E+01	367.3045354
-5.82E+01	367.7695836
-5.83E+01	368.2344654
-5.84E+01	368.6991587
-5.85E+01	369.1636645
-5.86E+01	369.6280073
-5.87E+01	370.0921649
-5.88E+01	370.5561386
-5.89E+01	371.0199527
-5.90E+01	371.4835618
-5.91E+01	371.9470136
-5.92E+01	372.4103093
-5.93E+01	372.8734033
-5.94E+01	373.3363435
-5.95E+01	373.7990841
-5.96E+01	374.2616731
-5.97E+01	374.7240647
-5.98E+01	375.186307
-5.99E+01	375.6483776
-6.00E+01	376.110254
-6.01E+01	376.5719844
-6.02E+01	377.0335228
-6.03E+01	377.4948938
-6.04E+01	377.9560985
-6.05E+01	378.417138
-6.06E+01	378.8779897
-6.07E+01	379.338702
-6.08E+01	379.7992286
-6.09E+01	380.2595706
-6.10E+01	380.7197526
-6.11E+01	381.1797757
-6.12E+01	381.6396173
-6.13E+01	382.0993022
-6.14E+01	382.5588313
-6.15E+01	383.018182
-6.16E+01	383.4773552
-6.17E+01	383.9363758
-6.18E+01	384.395221
-6.19E+01	384.8539156
-6.20E+01	385.3124368
-6.21E+01	385.7707856
-6.22E+01	386.2289629
-6.23E+01	386.6869937
-6.24E+01	387.1448551
-6.25E+01	387.602572
-6.26E+01	388.0600975
-6.27E+01	388.5174805
-6.28E+01	388.9746739
-6.29E+01	389.4317269
-6.30E+01	389.8886162
-6.31E+01	390.345343
-6.32E+01	390.8019082
-6.33E+01	391.2583127
-6.34E+01	391.7145575
-6.35E+01	392.1706435
-6.36E+01	392.6265475
-6.37E+01	393.0823189
-6.38E+01	393.5379344
-6.39E+01	393.9933707
-6.40E+01	394.4486529
-6.41E+01	394.9037821
-6.42E+01	395.3587591
-6.43E+01	395.8135606
-6.44E+01	396.2682362
-6.45E+01	396.7227136
-6.46E+01	397.1770671
-6.47E+01	397.6312486
-6.48E+01	398.0852835
-6.49E+01	398.5391483
-6.50E+01	398.9928683
-6.51E+01	399.4464445
-6.52E+01	399.8998533
-6.53E+01	400.3530955
-6.54E+01	400.8061965
-6.55E+01	401.2591328
-6.56E+01	401.7119297
-6.57E+01	402.1645635
-6.58E+01	402.6170598
-6.59E+01	403.0693948
-6.60E+01	403.5215694
-6.61E+01	403.9736091
-6.62E+01	404.4254901
-6.63E+01	404.8772132
-6.64E+01	405.3287793
-6.65E+01	405.7801893
-6.66E+01	406.2314687
-6.67E+01	406.6825937
-6.68E+01	407.1335652
-6.69E+01	407.5843838
-6.70E+01	408.0350506
-6.71E+01	408.4855911
-6.72E+01	408.9359566
-6.73E+01	409.3861975
-6.74E+01	409.8362649
-6.75E+01	410.2861846
-6.76E+01	410.7359824
-6.77E+01	411.1856091
-6.78E+01	411.6350905
-6.79E+01	412.0844274
-6.80E+01	412.5336207
-6.81E+01	412.9826712
-6.82E+01	413.4315797
-6.83E+01	413.8803219
-6.84E+01	414.3289488
-6.85E+01	414.7774111
-6.86E+01	415.2257345
-6.87E+01	415.6738948
-6.88E+01	416.1219179
-6.89E+01	416.5698046
-6.90E+01	417.0175557
-6.91E+01	417.4651468
-6.92E+01	417.9126038
-6.93E+01	418.3599024
-6.94E+01	418.8070938
-6.95E+01	419.2541029
-6.96E+01	419.7009811
-6.97E+01	420.1477292
-6.98E+01	420.5943227
-6.99E+01	421.0407875
-7.00E+01	421.4870992
-7.01E+01	421.9332839
-7.02E+01	422.3793168
-7.03E+01	422.8251989
-7.04E+01	423.2709562
-7.05E+01	423.716564
-7.06E+01	424.1620486
-7.07E+01	424.6073853
-7.08E+01	425.0525747
-7.09E+01	425.4976177
-7.10E+01	425.9425404
-7.11E+01	426.387318
-7.12E+01	426.8319513
-7.13E+01	427.2764667
-7.14E+01	427.7208392
-7.15E+01	428.1650439
-7.16E+01	428.6091328
-7.17E+01	429.0531067
-7.18E+01	429.4969149
-7.19E+01	429.9405839
-7.20E+01	430.38414
-7.21E+01	430.8275324
-7.22E+01	431.2708135
-7.23E+01	431.7139324
-7.24E+01	432.1569413
-7.25E+01	432.5998151
-7.26E+01	433.0425288
-7.27E+01	433.4851346
-7.28E+01	433.9275817
-7.29E+01	434.3699223
-7.30E+01	434.8121055
-7.31E+01	435.2541578
-7.32E+01	435.6961058
-7.33E+01	436.1378984
-7.34E+01	436.5795361
-7.35E+01	437.0210717
-7.36E+01	437.4624539
-7.37E+01	437.9037352
-7.38E+01	438.3448644
-7.39E+01	438.7858422
-7.40E+01	439.2267212
-7.41E+01	439.66745
-7.42E+01	440.1080554
-7.43E+01	440.5485381
-7.44E+01	440.9888725
-7.45E+01	441.4290855
-7.46E+01	441.8691515
-7.47E+01	442.3090974
-7.48E+01	442.7489239
-7.49E+01	443.1886316
-7.50E+01	443.6281686
-7.51E+01	444.0676144
-7.52E+01	444.5069171
-7.53E+01	444.9461036
-7.54E+01	445.3851483
-7.55E+01	445.8240517
-7.56E+01	446.2628409
-7.57E+01	446.7015165
-7.58E+01	447.1400527
-7.59E+01	447.5784502
-7.60E+01	448.016736
-7.61E+01	448.4548843
-7.62E+01	448.8928958
-7.63E+01	449.3307975
-7.64E+01	449.7685899
-7.65E+01	450.2062209
-7.66E+01	450.643744
-7.67E+01	451.0811333
-7.68E+01	451.5184159
-7.69E+01	451.9555659
-7.70E+01	452.3925839
-7.71E+01	452.8294706
-7.72E+01	453.2662264
-7.73E+01	453.7028787
-7.74E+01	454.1394014
-7.75E+01	454.5757951
-7.76E+01	455.0120871
-7.77E+01	455.4482247
-7.78E+01	455.8842617
-7.79E+01	456.3201453
-7.80E+01	456.7559297
-7.81E+01	457.1915886
-7.82E+01	457.6271226
-7.83E+01	458.0625324
-7.84E+01	458.4978185
-7.85E+01	458.9329814
-7.86E+01	459.3680487
-7.87E+01	459.8029671
-7.88E+01	460.2377642
-7.89E+01	460.6724405
-7.90E+01	461.1069965
-7.91E+01	461.5414329
-7.92E+01	461.9757501
-7.93E+01	462.4099489
-7.94E+01	462.8440297
-7.95E+01	463.2779931
-7.96E+01	463.7118397
-7.97E+01	464.145543
-7.98E+01	464.5791577
-7.99E+01	465.0126301
-8.00E+01	465.445988
-8.01E+01	465.8792319
-8.02E+01	466.3123623
-8.03E+01	466.7453527
-8.04E+01	467.1782307
-8.05E+01	467.6109969
-8.06E+01	468.0436519
-8.07E+01	468.4761961
-8.08E+01	468.908603
-8.09E+01	469.3409003
-8.10E+01	469.7730886
-8.11E+01	470.2051411
-8.12E+01	470.6370855
-8.13E+01	471.0689226
-8.14E+01	471.5006255
-8.15E+01	471.932222
-8.16E+01	472.3636853
-8.17E+01	472.7950707
-8.18E+01	473.2262966
-8.19E+01	473.6574457
-8.20E+01	474.0884638
-8.21E+01	474.5193512
-8.22E+01	474.950136
-8.23E+01	475.3808187
-8.24E+01	475.8113724
-8.25E+01	476.2418251
-8.26E+01	476.6721497
-8.27E+01	477.1023469
-8.28E+01	477.5324445
-8.29E+01	477.9624432
-8.30E+01	478.3923159
-8.31E+01	478.8220632
-8.32E+01	479.251713
-8.33E+01	479.6812383
-8.34E+01	480.1106672
-8.35E+01	480.5399727
-8.36E+01	480.9691828
-8.37E+01	481.3982428
-8.38E+01	481.8272084
-8.39E+01	482.2560802
-8.40E+01	482.6848309
-8.41E+01	483.1134612
-8.42E+01	483.5419714
-8.43E+01	483.9703897
-8.44E+01	484.398689
-8.45E+01	484.8268698
-8.46E+01	485.2549602
-8.47E+01	485.682933
-8.48E+01	486.1107887
-8.49E+01	486.5385277
-8.50E+01	486.9661505
-8.51E+01	487.3936855
-8.52E+01	487.8211052
-8.53E+01	488.2484103
-8.54E+01	488.675601
-8.55E+01	489.1026779
-8.56E+01	489.5296695
-8.57E+01	489.9565202
-8.58E+01	490.3832865
-8.59E+01	490.809941
-8.60E+01	491.2364839
-8.61E+01	491.6629159
-8.62E+01	492.0892374
-8.63E+01	492.5154487
-8.64E+01	492.9415505
-8.65E+01	493.3675713
-8.66E+01	493.7934553
-8.67E+01	494.2192311
-8.68E+01	494.6449273
-8.69E+01	495.070488
-8.70E+01	495.4959701
-8.71E+01	495.9213176
-8.72E+01	496.3465592
-8.73E+01	496.7717235
-8.74E+01	497.1967546
-8.75E+01	497.6216812
-8.76E+01	498.0465036
-8.77E+01	498.4712223
-8.78E+01	498.8958378
-8.79E+01	499.3203506
-8.80E+01	499.744761
-8.81E+01	500.1690412
-8.82E+01	500.5932484
-8.83E+01	501.0173262
-8.84E+01	501.4413034
-8.85E+01	501.8651805
-8.86E+01	502.288958
-8.87E+01	502.7126363
-8.88E+01	503.1361872
-8.89E+01	503.5596399
-8.90E+01	503.9830231
-8.91E+01	504.4062519
-8.92E+01	504.8294121
-8.93E+01	505.2524472
-8.94E+01	505.675386
-8.95E+01	506.0982292
-8.96E+01	506.5209771
-8.97E+01	506.9436014
-8.98E+01	507.3661313
-8.99E+01	507.7885672
-9.00E+01	508.2108809
-9.01E+01	508.6331013
-9.02E+01	509.055229
-9.03E+01	509.4772357
-9.04E+01	509.8991793
-9.05E+01	510.3209738
-9.06E+01	510.7427061
-9.07E+01	511.164319
-9.08E+01	511.5858129
-9.09E+01	512.007217
-9.10E+01	512.4285317
-9.11E+01	512.8497286
-9.12E+01	513.270837
-9.13E+01	513.6918572
-9.14E+01	514.1127609
-9.15E+01	514.5335483
-9.16E+01	514.9542779
-9.17E+01	515.374863
-9.18E+01	515.795391
-9.19E+01	516.2157755
-9.20E+01	516.6360747
-9.21E+01	517.0562891
-9.22E+01	517.47639
-9.23E+01	517.8964069
-9.24E+01	518.3163112
-9.25E+01	518.7361322
-9.26E+01	519.1558414
-9.27E+01	519.575439
-9.28E+01	519.9949547
-9.29E+01	520.4143596
-9.30E+01	520.8336834
-9.31E+01	521.2528971
-9.32E+01	521.6720305
-9.33E+01	522.0910547
-9.34E+01	522.5099701
-9.35E+01	522.9288062
-9.36E+01	523.3475344
-9.37E+01	523.7661548
-9.38E+01	524.1846972
-9.39E+01	524.6031327
-9.40E+01	525.021491
-9.41E+01	525.4397137
-9.42E+01	525.8578601
-9.43E+01	526.2759303
-9.44E+01	526.6938662
-9.45E+01	527.1117267
-9.46E+01	527.529483
-9.47E+01	527.9471647
-9.48E+01	528.3647429
-9.49E+01	528.7822179
-9.50E+01	529.1995901
-9.51E+01	529.6168598
-9.52E+01	530.0340569
-9.53E+01	530.4511523
-9.54E+01	530.8681464
-9.55E+01	531.2850394
-9.56E+01	531.7018614
-9.57E+01	532.1185536
-9.58E+01	532.5351754
-9.59E+01	532.9516977
-9.60E+01	533.3681208
-9.61E+01	533.7844747
-9.62E+01	534.2007005
-9.63E+01	534.6168579
-9.64E+01	535.0329176
-9.65E+01	535.4488798
-9.66E+01	535.8647451
-9.67E+01	536.2805136
-9.68E+01	536.6961859
-9.69E+01	537.1117621
-9.70E+01	537.5272726
-9.71E+01	537.942658
-9.72E+01	538.3579783
-9.73E+01	538.7731742
-9.74E+01	539.1883057
-9.75E+01	539.6033434
-9.76E+01	540.0182577
-9.77E+01	540.4331087
-9.78E+01	540.847867
-9.79E+01	541.2625327
-9.80E+01	541.6770764
-9.81E+01	542.0915583
-9.82E+01	542.5059488
-9.83E+01	542.9202482
-9.84E+01	543.3344268
-9.85E+01	543.7485451
-9.86E+01	544.1625733
-9.87E+01	544.5764817
-9.88E+01	544.9903308
-9.89E+01	545.4040609
-9.90E+01	545.8177323
-9.91E+01	546.2312852
-9.92E+01	546.6447803
-9.93E+01	547.0581576
-9.94E+01	547.4714475
-9.95E+01	547.8846504
-9.96E+01	548.2977666
-9.97E+01	548.7107664
-9.98E+01	549.1237103
-9.99E+01	549.5365685
-1.00E+02	549.9493112
