σz	Ms
-2.14E+01	2389.004746
-2.15E+01	2394.598063
-2.16E+01	2400.181027
-2.17E+01	2405.753551
-2.18E+01	2411.315574
-2.19E+01	2416.867084
-2.20E+01	2422.408121
-2.21E+01	2427.93883
-2.22E+01	2433.459302
-2.23E+01	2438.969651
-2.24E+01	2444.46999
-2.25E+01	2449.960376
-2.26E+01	2455.440865
-2.27E+01	2460.911484
-2.28E+01	2466.372312
-2.29E+01	2471.823346
-2.30E+01	2477.264688
-2.31E+01	2482.696359
-2.32E+01	2488.11843
-2.33E+01	2493.530946
-2.34E+01	2498.934028
-2.35E+01	2504.327691
-2.36E+01	2509.712001
-2.37E+01	2515.08702
-2.38E+01	2520.452759
-2.39E+01	2525.809333
-2.40E+01	2531.156747
-2.41E+01	2536.495086
-2.42E+01	2541.824354
-2.43E+01	2547.14466
-2.44E+01	2552.456031
-2.45E+01	2557.758493
-2.46E+01	2563.052151
-2.47E+01	2568.337001
-2.48E+01	2573.613118
-2.49E+01	2578.880551
-2.50E+01	2584.139344
-2.51E+01	2589.389571
-2.52E+01	2594.63122
-2.53E+01	2599.864388
-2.54E+01	2605.089089
-2.55E+01	2610.305416
-2.56E+01	2615.513356
-2.57E+01	2620.712998
-2.58E+01	2625.90438
-2.59E+01	2631.087537
-2.60E+01	2636.262503
-2.61E+01	2641.429338
-2.62E+01	2646.588074
-2.63E+01	2651.738769
-2.64E+01	2656.881453
-2.65E+01	2662.016181
-2.66E+01	2667.142982
-2.67E+01	2672.261883
-2.68E+01	2677.372962
-2.69E+01	2682.476191
-2.70E+01	2687.571861
-2.71E+01	2692.659542
-2.72E+01	2697.739602
-2.73E+01	2702.812142
-2.74E+01	2707.876997
-2.75E+01	2712.934264
-2.76E+01	2717.984044
-2.77E+01	2723.026433
-2.78E+01	2728.06126
-2.79E+01	2733.088622
-2.80E+01	2738.108614
-2.81E+01	2743.12133
-2.82E+01	2748.126864
-2.83E+01	2753.12504
-2.84E+01	2758.11595
-2.85E+01	2763.099686
-2.86E+01	2768.076337
-2.87E+01	2773.045725
-2.88E+01	2778.007939
-2.89E+01	2782.963334
-2.90E+01	2787.911462
-2.91E+01	2792.852945
-2.92E+01	2797.787065
-2.93E+01	2802.714711
-2.94E+01	2807.635163
-2.95E+01	2812.548773
-2.96E+01	2817.455622
-2.97E+01	2822.355527
-2.98E+01	2827.248835
-2.99E+01	2832.135359
-3.00E+01	2837.015448
-3.01E+01	2841.888646
-3.02E+01	2846.755029
-3.03E+01	2851.614946
-3.04E+01	2856.468473
-3.05E+01	2861.315151
-3.06E+01	2866.155592
-3.07E+01	2870.989335
-3.08E+01	2875.816725
-3.09E+01	2880.637835
-3.10E+01	2885.452202
-3.11E+01	2890.260436
-3.12E+01	2895.062341
-3.13E+01	2899.85799
-3.14E+01	2904.647186
-3.15E+01	2909.430267
-3.16E+01	2914.207036
-3.17E+01	2918.977562
-3.18E+01	2923.741915
-3.19E+01	2928.500164
-3.20E+01	2933.252376
-3.21E+01	2937.99835
-3.22E+01	2942.738423
-3.23E+01	2947.472392
-3.24E+01	2952.200323
-3.25E+01	2956.922282
-3.26E+01	2961.638335
-3.27E+01	2966.348276
-3.28E+01	2971.052438
-3.29E+01	2975.750617
-3.30E+01	2980.443145
-3.31E+01	2985.129815
-3.32E+01	2989.81042
-3.33E+01	2994.48556
-3.34E+01	2999.154759
-3.35E+01	3003.818077
-3.36E+01	3008.475843
-3.37E+01	3013.128119
-3.38E+01	3017.774424
-3.39E+01	3022.415086
-3.40E+01	3027.050435
-3.41E+01	3031.679989
-3.42E+01	3036.303806
-3.43E+01	3040.922213
-3.44E+01	3045.535267
-3.45E+01	3050.142486
-3.46E+01	3054.744464
-3.47E+01	3059.340988
-3.48E+01	3063.932113
-3.49E+01	3068.517625
-3.50E+01	3073.097847
-3.51E+01	3077.672564
-3.52E+01	3082.2421
-3.53E+01	3086.806238
-3.54E+01	3091.365032
-3.55E+01	3095.918803
-3.56E+01	3100.467064
-3.57E+01	3105.010138
-3.58E+01	3109.547806
-3.59E+01	3114.080388
-3.60E+01	3118.607937
-3.61E+01	3123.130231
