σz	Ms
-2.37E+01	1678.813508
-2.38E+01	1681.500373
-2.39E+01	1684.180737
-2.40E+01	1686.854923
-2.41E+01	1689.523015
-2.42E+01	1692.185216
-2.43E+01	1694.841725
-2.44E+01	1697.492623
-2.45E+01	1700.137871
-2.46E+01	1702.777431
-2.47E+01	1705.411381
-2.48E+01	1708.039446
-2.49E+01	1710.661938
-2.50E+01	1713.278463
-2.51E+01	1715.889333
-2.52E+01	1718.494506
-2.53E+01	1721.094055
-2.54E+01	1723.688055
-2.55E+01	1726.27646
-2.56E+01	1728.859459
-2.57E+01	1731.437124
-2.58E+01	1734.009409
-2.59E+01	1736.576265
-2.60E+01	1739.13788
-2.61E+01	1741.694204
-2.62E+01	1744.245189
-2.63E+01	1746.790903
-2.64E+01	1749.331295
-2.65E+01	1751.866548
-2.66E+01	1754.39661
-2.67E+01	1756.921431
-2.68E+01	1759.441191
-2.69E+01	1761.955952
-2.70E+01	1764.465546
-2.71E+01	1766.970151
-2.72E+01	1769.469828
-2.73E+01	1771.964523
-2.74E+01	1774.45418
-2.75E+01	1776.938976
-2.76E+01	1779.418969
-2.77E+01	1781.893989
-2.78E+01	1784.364092
-2.79E+01	1786.829567
-2.80E+01	1789.290127
-2.81E+01	1791.745943
-2.82E+01	1794.196956
-2.83E+01	1796.643337
-2.84E+01	1799.085026
-2.85E+01	1801.522078
-2.86E+01	1803.954432
-2.87E+01	1806.382257
-2.88E+01	1808.805378
-2.89E+01	1811.223961
-2.90E+01	1813.638058
-2.91E+01	1816.047608
-2.92E+01	1818.452661
-2.93E+01	1820.853269
-2.94E+01	1823.249369
-2.95E+01	1825.641123
-2.96E+01	1828.028356
-2.97E+01	1830.411341
-2.98E+01	1832.789903
-2.99E+01	1835.164089
-3.00E+01	1837.533946
-3.01E+01	1839.899636
-3.02E+01	1842.260866
-3.03E+01	1844.618023
-3.04E+01	1846.970813
-3.05E+01	1849.319508
-3.06E+01	1851.663929
-3.07E+01	1854.004232
-3.08E+01	1856.340352
-3.09E+01	1858.672331
-3.10E+01	1861.000213
-3.11E+01	1863.324043
-3.12E+01	1865.643752
-3.13E+01	1867.959382
-3.14E+01	1870.271088
-3.15E+01	1872.578689
-3.16E+01	1874.882338
-3.17E+01	1877.182076
-3.18E+01	1879.477723
-3.19E+01	1881.769541
-3.20E+01	1884.057459
-3.21E+01	1886.341407
-3.22E+01	1888.621425
-3.23E+01	1890.897664
-3.24E+01	1893.17005
-3.25E+01	1895.438624
-3.26E+01	1897.703424
-3.27E+01	1899.964377
-3.28E+01	1902.221522
-3.29E+01	1904.475007
-3.30E+01	1906.724648
-3.31E+01	1908.970703
-3.32E+01	1911.212989
-3.33E+01	1913.451541
-3.34E+01	1915.686397
-3.35E+01	1917.917702
-3.36E+01	1920.145273
-3.37E+01	1922.369253
-3.38E+01	1924.589679
-3.39E+01	1926.806476
-3.40E+01	1929.019678
-3.41E+01	1931.22943
-3.42E+01	1933.435545
-3.43E+01	1935.638169
-3.44E+01	1937.837224
-3.45E+01	1940.032853
-3.46E+01	1942.224872
-3.47E+01	1944.413532
-3.48E+01	1946.598755
-3.49E+01	1948.780574
-3.50E+01	1950.958913
-3.51E+01	1953.133803
-3.52E+01	1955.305385
-3.53E+01	1957.473581
-3.54E+01	1959.638315
-3.55E+01	1961.799834
-3.56E+01	1963.957951
-3.57E+01	1966.112807
-3.58E+01	1968.264322
-3.59E+01	1970.412527
-3.60E+01	1972.557452
-3.61E+01	1974.699126
-3.62E+01	1976.83758
-3.63E+01	1978.972733
-3.64E+01	1981.104724
-3.65E+01	1983.233473
-3.66E+01	1985.359008
-3.67E+01	1987.481359
-3.68E+01	1989.60066
-3.69E+01	1991.716618
-3.70E+01	1993.829582
-3.71E+01	1995.939366
-3.72E+01	1998.045997
-3.73E+01	2000.149609
-3.74E+01	2002.250015
-3.75E+01	2004.347456
-3.76E+01	2006.441745
-3.77E+01	2008.533015
-3.78E+01	2010.621186
-3.79E+01	2012.706391
-3.80E+01	2014.788548
-3.81E+01	2016.867684
-3.82E+01	2018.943931
-3.83E+01	2021.0171
-3.84E+01	2023.087325
-3.85E+01	2025.154523
-3.86E+01	2027.218826
-3.87E+01	2029.280259
-3.88E+01	2031.338634
-3.89E+01	2033.394187
-3.90E+01	2035.446837
-3.91E+01	2037.496608
-3.92E+01	2039.543417
-3.93E+01	2041.587395
-3.94E+01	2043.628565
-3.95E+01	2045.666845
-3.96E+01	2047.702258
-3.97E+01	2049.734934
-3.98E+01	2051.764788
-3.99E+01	2053.79174
-4.00E+01	2055.816022
-4.01E+01	2057.837446
-4.02E+01	2059.85614
-4.03E+01	2061.872021
-4.04E+01	2063.885111
-4.05E+01	2065.895538
-4.06E+01	2067.903218
-4.07E+01	2069.908279
-4.08E+01	2071.91053
-4.09E+01	2073.909994
-4.10E+01	2075.906903
-4.11E+01	2077.901067
-4.12E+01	2079.892613
-4.13E+01	2081.881456
-4.14E+01	2083.867723
-4.15E+01	2085.851224
-4.16E+01	2087.832189
-4.17E+01	2089.810535
-4.18E+01	2091.786281
-4.19E+01	2093.759343
-4.20E+01	2095.729846
-4.21E+01	2097.697809
-4.22E+01	2099.663148
-4.23E+01	2101.625988
-4.24E+01	2103.586242
-4.25E+01	2105.543932
-4.26E+01	2107.499075
-4.27E+01	2109.451692
-4.28E+01	2111.401802
-4.29E+01	2113.349422
-4.30E+01	2115.294469
-4.31E+01	2117.23717
-4.32E+01	2119.177229
-4.33E+01	2121.114876
-4.34E+01	2123.050126
-4.35E+01	2124.982793
-4.36E+01	2126.9131
-4.37E+01	2128.840963
-4.38E+01	2130.766399
-4.39E+01	2132.689323
-4.40E+01	2134.609856
-4.41E+01	2136.52812
-4.42E+01	2138.443821
-4.43E+01	2140.357184
-4.44E+01	2142.268226
-4.45E+01	2144.176861
-4.46E+01	2146.083107
-4.47E+01	2147.986981
-4.48E+01	2149.888499
-4.49E+01	2151.787781
-4.50E+01	2153.684639
-4.51E+01	2155.579191
-4.52E+01	2157.471455
-4.53E+01	2159.361344
-4.54E+01	2161.248977
-4.55E+01	2163.134268
-4.56E+01	2165.017337
-4.57E+01	2166.898095
-4.58E+01	2168.77656
-4.59E+01	2170.652849
-4.60E+01	2172.526774
-4.61E+01	2174.398556
-4.62E+01	2176.268005
-4.63E+01	2178.135239
-4.64E+01	2180.000273
-4.65E+01	2181.863124
-4.66E+01	2183.723704
-4.67E+01	2185.582029
-4.68E+01	2187.438215
-4.69E+01	2189.292279
-4.70E+01	2191.14403
-4.71E+01	2192.993688
-4.72E+01	2194.841165
-4.73E+01	2196.686477
-4.74E+01	2198.529638
-4.75E+01	2200.370663
-4.76E+01	2202.209566
-4.77E+01	2204.046259
-4.78E+01	2205.88086
-4.79E+01	2207.713382
-4.80E+01	2209.543738
-4.81E+01	2211.371941
-4.82E+01	2213.198108
-4.83E+01	2215.022152
-4.84E+01	2216.844187
-4.85E+01	2218.664125
-4.86E+01	2220.48188
-4.87E+01	2222.297668
-4.88E+01	2224.1114
-4.89E+01	2225.92299
-4.90E+01	2227.732552
-4.91E+01	2229.540099
-4.92E+01	2231.345644
-4.93E+01	2233.149101
-4.94E+01	2234.950582
-4.95E+01	2236.750102
-4.96E+01	2238.547472
-4.97E+01	2240.342905
-4.98E+01	2242.136315
-4.99E+01	2243.927814
-5.00E+01	2245.717215
-5.01E+01	2247.504731
-5.02E+01	2249.290275
-5.03E+01	2251.073758
-5.04E+01	2252.855394
-5.05E+01	2254.634994
-5.06E+01	2256.412671
-5.07E+01	2258.188338
-5.08E+01	2259.962106
-5.09E+01	2261.733989
-5.10E+01	2263.503898
-5.11E+01	2265.271945
-5.12E+01	2267.038042
-5.13E+01	2268.802201
-5.14E+01	2270.564434
-5.15E+01	2272.324853
-5.16E+01	2274.083369
-5.17E+01	2275.839895
-5.18E+01	2277.594642
-5.19E+01	2279.347522
-5.20E+01	2281.098445
-5.21E+01	2282.847625
-5.22E+01	2284.594872
-5.23E+01	2286.340197
-5.24E+01	2288.083812
-5.25E+01	2289.825429
-5.26E+01	2291.565358
-5.27E+01	2293.30341
-5.28E+01	2295.039598
-5.29E+01	2296.773931
-5.30E+01	2298.506522
-5.31E+01	2300.23728
-5.32E+01	2301.966217
-5.33E+01	2303.693443
-5.34E+01	2305.41877
-5.35E+01	2307.142309
-5.36E+01	2308.864169
-5.37E+01	2310.584162
-5.38E+01	2312.302399
-5.39E+01	2314.018789
-5.40E+01	2315.733544
-5.41E+01	2317.446474
-5.42E+01	2319.15759
-5.43E+01	2320.867001
-5.44E+01	2322.574718
-5.45E+01	2324.280651
-5.46E+01	2325.984911
-5.47E+01	2327.687309
-5.48E+01	2329.388152
-5.49E+01	2331.087153
-5.50E+01	2332.784422
-5.51E+01	2334.480067
-5.52E+01	2336.174
-5.53E+01	2337.86613
-5.54E+01	2339.556667
-5.55E+01	2341.245421
-5.56E+01	2342.932601
-5.57E+01	2344.618018
-5.58E+01	2346.301781
-5.59E+01	2347.983899
-5.60E+01	2349.664283
-5.61E+01	2351.343042
-5.62E+01	2353.020087
-5.63E+01	2354.695524
-5.64E+01	2356.369365
-5.65E+01	2358.04142
-5.66E+01	2359.711995
-5.67E+01	2361.380804
-5.68E+01	2363.048052
-5.69E+01	2364.713651
-5.70E+01	2366.37761
-5.71E+01	2368.039938
-5.72E+01	2369.700741
-5.73E+01	2371.359833
-5.74E+01	2373.017321
-5.75E+01	2374.673214
-5.76E+01	2376.327618
-5.77E+01	2377.980249
-5.78E+01	2379.631409
-5.79E+01	2381.281009
-5.80E+01	2382.92896
-5.81E+01	2384.575368
-5.82E+01	2386.220144
-5.83E+01	2387.863396
-5.84E+01	2389.505032
-5.85E+01	2391.14516
-5.86E+01	2392.783789
-5.87E+01	2394.42073
-5.88E+01	2396.056189
-5.89E+01	2397.690174
-5.90E+01	2399.322496
-5.91E+01	2400.953361
-5.92E+01	2402.582679
-5.93E+01	2404.210458
-5.94E+01	2405.836706
-5.95E+01	2407.461431
-5.96E+01	2409.084642
-5.97E+01	2410.706347
-5.98E+01	2412.326553
-5.99E+01	2413.945269
-6.00E+01	2415.562406
-6.01E+01	2417.178165
-6.02E+01	2418.792361
-6.03E+01	2420.405002
-6.04E+01	2422.016288
-6.05E+01	2423.626035
-6.06E+01	2425.23425
-6.07E+01	2426.841038
-6.08E+01	2428.446406
-6.09E+01	2430.050265
-6.10E+01	2431.652623
-6.11E+01	2433.253584
-6.12E+01	2434.85306
-6.13E+01	2436.451057
-6.14E+01	2438.047583
-6.15E+01	2439.642743
-6.16E+01	2441.236447
-6.17E+01	2442.828605
-6.18E+01	2444.41942
-6.19E+01	2446.008801
-6.20E+01	2447.596756
-6.21E+01	2449.183292
-6.22E+01	2450.768416
-6.23E+01	2452.352136
-6.24E+01	2453.934363
-6.25E+01	2455.515296
-6.26E+01	2457.094749
-6.27E+01	2458.672731
-6.28E+01	2460.24944
-6.29E+01	2461.824692
-6.30E+01	2463.398589
-6.31E+01	2464.971043
-6.32E+01	2466.542156
-6.33E+01	2468.111839
-6.34E+01	2469.680196
-6.35E+01	2471.247137
-6.36E+01	2472.812765
-6.37E+01	2474.376895
-6.38E+01	2475.939822
-6.39E+01	2477.501264
-6.40E+01	2479.061421
-6.41E+01	2480.620203
-6.42E+01	2482.177617
-6.43E+01	2483.733669
-6.44E+01	2485.288366
-6.45E+01	2486.841716
-6.46E+01	2488.393819
-6.47E+01	2489.944492
-6.48E+01	2491.493836
-6.49E+01	2493.041859
-6.50E+01	2494.588566
-6.51E+01	2496.133964
-6.52E+01	2497.67806
-6.53E+01	2499.220859
-6.54E+01	2500.762274
-6.55E+01	2502.302405
-6.56E+01	2503.841163
-6.57E+01	2505.378651
-6.58E+01	2506.914875
-6.59E+01	2508.449841
-6.60E+01	2509.983364
-6.61E+01	2511.515737
-6.62E+01	2513.046775
-6.63E+01	2514.576484
-6.64E+01	2516.104966
-6.65E+01	2517.632133
-6.66E+01	2519.157988
-6.67E+01	2520.682636
-6.68E+01	2522.205985
-6.69E+01	2523.728042
-6.70E+01	2525.248813
-6.71E+01	2526.7684
-6.72E+01	2528.286713
-6.73E+01	2529.803662
-6.74E+01	2531.319445
-6.75E+01	2532.833971
-6.76E+01	2534.347247
-6.77E+01	2535.859279
-6.78E+01	2537.370072
-6.79E+01	2538.879632
-6.80E+01	2540.387871
-6.81E+01	2541.894983
-6.82E+01	2543.400785
-6.83E+01	2544.905377
-6.84E+01	2546.408765
-6.85E+01	2547.910955
-6.86E+01	2549.411857
-6.87E+01	2550.911572
-6.88E+01	2552.410106
-6.89E+01	2553.907369
-6.90E+01	2555.403462
-6.91E+01	2556.898295
-6.92E+01	2558.391969
-6.93E+01	2559.884395
-6.94E+01	2561.375673
-6.95E+01	2562.865713
-6.96E+01	2564.354616
-6.97E+01	2565.842198
-6.98E+01	2567.328748
-6.99E+01	2568.813988
-7.00E+01	2570.298112
-7.01E+01	2571.781032
-7.02E+01	2573.262846
-7.03E+01	2574.743372
-7.04E+01	2576.222803
-7.05E+01	2577.70105
-7.06E+01	2579.17812
-7.07E+01	2580.654016
-7.08E+01	2582.128744
-7.09E+01	2583.60231
-7.10E+01	2585.074718
-7.11E+01	2586.545974
-7.12E+01	2588.016082
-7.13E+01	2589.485049
-7.14E+01	2590.952785
-7.15E+01	2592.419483
-7.16E+01	2593.88496
-7.17E+01	2595.349315
-7.18E+01	2596.812554
-7.19E+01	2598.274681
-7.20E+01	2599.735607
-7.21E+01	2601.195525
-7.22E+01	2602.654159
-7.23E+01	2604.111795
-7.24E+01	2605.568251
-7.25E+01	2607.02353
-7.26E+01	2608.477732
-7.27E+01	2609.930862
-7.28E+01	2611.382831
-7.29E+01	2612.833738
-7.30E+01	2614.283492
-7.31E+01	2615.732101
-7.32E+01	2617.179661
-7.33E+01	2618.626084
-7.34E+01	2620.071468
-7.35E+01	2621.515725
-7.36E+01	2622.958859
-7.37E+01	2624.400875
-7.38E+01	2625.841871
-7.39E+01	2627.281758
-7.40E+01	2628.720541
-7.41E+01	2630.158225
-7.42E+01	2631.594907
-7.43E+01	2633.030406
-7.44E+01	2634.464913
-7.45E+01	2635.898245
-7.46E+01	2637.330594
-7.47E+01	2638.761872
-7.48E+01	2640.191989
-7.49E+01	2641.621136
-7.50E+01	2643.049131
-7.51E+01	2644.476166
-7.52E+01	2645.902059
-7.53E+01	2647.326906
-7.54E+01	2648.750714
-7.55E+01	2650.173485
-7.56E+01	2651.595224
-7.57E+01	2653.015843
-7.58E+01	2654.435439
-7.59E+01	2655.854017
-7.60E+01	2657.271487
-7.61E+01	2658.688041
-7.62E+01	2660.103403
-7.63E+01	2661.517856
-7.64E+01	2662.93122
-7.65E+01	2664.343591
-7.66E+01	2665.754881
-7.67E+01	2667.165094
-7.68E+01	2668.574419
-7.69E+01	2669.982584
-7.70E+01	2671.389776
-7.71E+01	2672.796001
-7.72E+01	2674.201171
-7.73E+01	2675.605288
-7.74E+01	2677.008451
-7.75E+01	2678.41057
-7.76E+01	2679.811649
-7.77E+01	2681.211786
-7.78E+01	2682.610892
-7.79E+01	2684.008971
-7.80E+01	2685.406119
-7.81E+01	2686.802156
-7.82E+01	2688.197271
-7.83E+01	2689.591374
-7.84E+01	2690.984471
-7.85E+01	2692.376565
-7.86E+01	2693.767752
-7.87E+01	2695.157853
-7.88E+01	2696.546962
-7.89E+01	2697.935177
-7.90E+01	2699.322316
-7.91E+01	2700.708569
-7.92E+01	2702.093754
-7.93E+01	2703.47806
-7.94E+01	2704.861307
-7.95E+01	2706.24359
-7.96E+01	2707.624913
-7.97E+01	2709.005281
-7.98E+01	2710.384696
-7.99E+01	2711.763072
-8.00E+01	2713.140595
-8.01E+01	2714.517085
-8.02E+01	2715.892638
-8.03E+01	2717.267167
-8.04E+01	2718.640766
-8.05E+01	2720.01344
-8.06E+01	2721.385192
-8.07E+01	2722.755934
-8.08E+01	2724.125761
-8.09E+01	2725.494678
-8.10E+01	2726.862596
-8.11E+01	2728.229611
-8.12E+01	2729.595634
-8.13E+01	2730.960761
-8.14E+01	2732.324904
-8.15E+01	2733.688158
-8.16E+01	2735.050436
-8.17E+01	2736.41174
-8.18E+01	2737.772166
-8.19E+01	2739.131717
-8.20E+01	2740.490306
-8.21E+01	2741.847937
-8.22E+01	2743.204612
-8.23E+01	2744.560426
-8.24E+01	2745.915293
-8.25E+01	2747.269306
-8.26E+01	2748.622378
-8.27E+01	2749.974512
-8.28E+01	2751.325712
-8.29E+01	2752.675981
-8.30E+01	2754.025415
-8.31E+01	2755.373833
-8.32E+01	2756.721422
-8.33E+01	2758.068094
-8.34E+01	2759.413853
-8.35E+01	2760.758793
-8.36E+01	2762.102735
-8.37E+01	2763.445773
-8.38E+01	2764.788003
-8.39E+01	2766.129245
-8.40E+01	2767.469594
-8.41E+01	2768.809144
-8.42E+01	2770.147717
-8.43E+01	2771.485406
-8.44E+01	2772.822307
-8.45E+01	2774.15824
-8.46E+01	2775.4933
-8.47E+01	2776.827489
-8.48E+01	2778.160721
-8.49E+01	2779.493181
-8.50E+01	2780.824689
-8.51E+01	2782.155341
-8.52E+01	2783.485138
-8.53E+01	2784.814086
-8.54E+01	2786.142095
-8.55E+01	2787.46926
-8.56E+01	2788.795584
-8.57E+01	2790.12107
-8.58E+01	2791.445631
-8.59E+01	2792.76927
-8.60E+01	2794.092172
-8.61E+01	2795.414157
-8.62E+01	2796.735321
-8.63E+01	2798.055575
-8.64E+01	2799.375014
-8.65E+01	2800.693549
-8.66E+01	2802.011275
-8.67E+01	2803.328103
-8.68E+01	2804.644129
-8.69E+01	2805.959263
-8.70E+01	2807.273601
-8.71E+01	2808.587144
-8.72E+01	2809.899715
-8.73E+01	2811.211498
-8.74E+01	2812.522496
-8.75E+01	2813.832621
-8.76E+01	2815.141877
-8.77E+01	2816.450266
-8.78E+01	2817.757882
-8.79E+01	2819.064638
-8.80E+01	2820.370627
-8.81E+01	2821.675671
-8.82E+01	2822.979953
-8.83E+01	2824.283477
-8.84E+01	2825.586065
-8.85E+01	2826.887901
-8.86E+01	2828.188807
-8.87E+01	2829.488966
-8.88E+01	2830.788291
-8.89E+01	2832.086875
-8.90E+01	2833.384541
-8.91E+01	2834.681472
-8.92E+01	2835.97749
-8.93E+01	2837.272779
-8.94E+01	2838.567251
-8.95E+01	2839.86082
-8.96E+01	2841.153667
-8.97E+01	2842.445706
-8.98E+01	2843.73694
-8.99E+01	2845.027372
-9.00E+01	2846.316913
-9.01E+01	2847.605748
-9.02E+01	2848.893789
-9.03E+01	2850.180949
-9.04E+01	2851.46732
-9.05E+01	2852.752995
-9.06E+01	2854.037797
-9.07E+01	2855.321819
-9.08E+01	2856.605064
-9.09E+01	2857.887534
-9.10E+01	2859.169142
-9.11E+01	2860.44998
-9.12E+01	2861.730053
-9.13E+01	2863.009361
-9.14E+01	2864.287908
-9.15E+01	2865.565607
-9.16E+01	2866.84255
-9.17E+01	2868.11874
-9.18E+01	2869.394089
-9.19E+01	2870.668691
-9.20E+01	2871.942548
-9.21E+01	2873.215572
-9.22E+01	2874.487857
-9.23E+01	2875.759405
-9.24E+01	2877.030128
-9.25E+01	2878.300119
-9.26E+01	2879.569291
-9.27E+01	2880.837736
-9.28E+01	2882.105368
-9.29E+01	2883.372278
-9.30E+01	2884.638379
-9.31E+01	2885.903764
-9.32E+01	2887.168435
-9.33E+01	2888.432216
-9.34E+01	2889.695377
-9.35E+01	2890.957653
-9.36E+01	2892.219315
-9.37E+01	2893.480097
-9.38E+01	2894.74018
-9.39E+01	2895.999477
-9.40E+01	2897.258081
-9.41E+01	2898.515904
-9.42E+01	2899.77295
-9.43E+01	2901.029309
-9.44E+01	2902.284894
-9.45E+01	2903.53971
-9.46E+01	2904.793846
-9.47E+01	2906.047217
-9.48E+01	2907.299825
-9.49E+01	2908.551672
-9.50E+01	2909.802761
-9.51E+01	2911.053183
-9.52E+01	2912.302852
-9.53E+01	2913.55177
-9.54E+01	2914.799939
-9.55E+01	2916.047452
-9.56E+01	2917.294132
-9.57E+01	2918.540159
-9.58E+01	2919.785359
-9.59E+01	2921.029911
-9.60E+01	2922.273729
-9.61E+01	2923.516815
-9.62E+01	2924.759172
-9.63E+01	2926.000802
-9.64E+01	2927.241707
-9.65E+01	2928.481979
-9.66E+01	2929.721442
-9.67E+01	2930.960187
-9.68E+01	2932.198217
-9.69E+01	2933.435534
-9.70E+01	2934.672141
-9.71E+01	2935.908039
-9.72E+01	2937.143231
-9.73E+01	2938.37772
-9.74E+01	2939.611418
-9.75E+01	2940.844506
-9.76E+01	2942.076808
-9.77E+01	2943.308504
-9.78E+01	2944.539419
-9.79E+01	2945.769645
-9.80E+01	2946.999093
-9.81E+01	2948.227945
-9.82E+01	2949.456025
-9.83E+01	2950.683424
-9.84E+01	2951.910144
-9.85E+01	2953.136187
-9.86E+01	2954.361468
-9.87E+01	2955.586164
-9.88E+01	2956.810014
-9.89E+01	2958.033284
-9.90E+01	2959.2558
-9.91E+01	2960.477653
-9.92E+01	2961.698845
-9.93E+01	2962.919289
-9.94E+01	2964.139076
-9.95E+01	2965.35812
-9.96E+01	2966.5766
-9.97E+01	2967.794253
-9.98E+01	2969.011346
-9.99E+01	2970.227704
